national_absolute_potential_rank,area_id,postal_code,area_name,municipality_code,lat,lon,national_absolute_potential_score,estimated_switchers,population_final,estimated_commuters_base,jspi_score,recommended_campaign_type,recommendation_reason,data_confidence_level,commuting_data_source
296,65300,65300,Asevelikylä,905,63.113607193424215,21.65206806368682,82.6,302.5951406489052,5695.0,1031.1,60.0,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
297,01340,01340,Leinelä,092,60.32385835728589,25.04084530256601,82.5,290.41787581436876,2544.0,466.9,81.7,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
298,15680,15680,Renkomäki-Ämmälä,398,60.92605042718908,25.664295979081487,82.5,243.3407414656216,3612.0,633.5,58.8,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
299,06150,06150,Kevätkumpu,638,60.38108736837689,25.695379200573495,82.4,283.1277390824343,6845.0,1001.6999999999999,59.3,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
300,20880,20880,Uittamo,853,60.42117468768715,22.25964073696239,82.4,276.1976720487724,4006.0,575.05,75.9,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
301,20240,20240,Pansio-Perno,853,60.448601461004046,22.141647921450332,82.4,268.7062416972008,5483.0,747.25,73.4,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
302,05900,05900,Vieremä,106,60.63599459185505,24.840169951778474,82.3,290.7132950971823,4319.0,634.9,68.4,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
303,33610,33610,Olkahinen-Tasanne,837,61.51608124499057,23.952807222575096,82.3,239.35273993660164,4028.0,688.8,58.7,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
304,67700,67700,Kirkonmäki-Isokylä,272,63.81943425754823,23.130526158820448,82.1,289.55279856800854,5416.0,859.25,59.6,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
305,40400,40400,Halssila,179,62.24576654469095,25.795762024225905,82.1,274.62693728175384,3931.0,599.1999999999999,72.7,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
306,33840,33840,Peltolammi,837,61.45063179720511,23.76914038675926,82.1,257.5034039705414,3584.0,543.9,62.5,asema- ja junakampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
307,01730,01730,Vantaanpuisto,092,60.31828448408237,24.859760067839026,81.9,278.70590886319695,2636.0,468.29999999999995,79.7,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
308,01230,01230,Vaarala,092,60.26226746963477,25.100853427638604,81.9,275.9694286274535,3081.0,571.9,78.5,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
309,21260,21260,Ihala,680,60.46767167022518,22.168654998312583,81.9,272.9175225464943,3659.0,644.6999999999999,69.3,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
310,90240,90240,Iinatti,564,64.98608026148992,25.571302263260687,81.8,283.2789240841811,6163.0,951.65,62.4,liityntäpysäköinti + joukkoliikenne,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
311,02120,02120,Länsikorkee-Suvikumpu,049,60.17290893676997,24.787605176441804,81.7,271.6974684330055,3055.0,552.3,79.2,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
312,11120,11120,Pohjois-Riihimäki,694,60.761352599938185,24.782650380190145,81.7,252.86367712113955,6692.0,1009.7499999999999,60.2,asema- ja junakampanja,suuri henkilömääräinen potentiaali; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
313,24100,24100,Salo Keskus,734,60.38069131413869,23.120894182304266,81.4,245.09599540564093,8899.0,1062.25,58.5,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
314,15300,15300,Myllypohja-Koiskala,398,60.995282440404736,25.766681851207924,81.4,218.47691851392253,3887.0,585.55,57.2,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
315,45200,45200,Tornionmäki,286,60.87283955481186,26.756600622609138,81.3,267.6001232426807,5785.0,784.6999999999999,61.0,asema- ja junakampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
316,37800,37800,Toijala keskus,020,61.144970738019516,23.831982802450174,81.3,248.31348939074277,9367.0,1385.6499999999999,51.2,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
317,15170,15170,Tenava-Tonttila,398,60.98682175518444,25.710405472742913,81.3,230.32544928061077,3636.0,484.74999999999994,61.0,asema- ja junakampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
318,05820,05820,Mustamännistö,106,60.64740267477532,24.88945423755125,81.2,267.60006962155654,4950.0,816.9,61.2,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
319,20400,20400,Moisio,853,60.54041936840197,22.296481625020597,81.2,260.9318693748466,3799.0,648.9,72.7,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
320,33330,33330,Myllypuro-Kalkku,837,61.50335985439289,23.578906239390356,81.2,249.02871355610392,3181.0,484.74999999999994,64.4,asema- ja junakampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
321,60550,60550,Nurmo Keskus,743,62.8383388010185,22.935637442111258,81.2,201.27307004811718,4277.0,669.1999999999999,51.7,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
322,15950,15950,Kiikkula,398,61.00878819748367,25.587523147132945,81.1,220.53647710724763,3708.0,526.4,57.9,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
323,02260,02260,Kaitaa,049,60.14299305765915,24.693674566721683,81.0,255.48331766422007,3740.0,626.15,77.0,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
324,20210,20210,Pahaniemi,853,60.45309631562591,22.20070419611267,81.0,243.02290071330253,4223.0,540.4,73.7,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
325,65320,65320,Huutoniemi,905,63.08833645528137,21.679095616696074,80.9,257.4813563209382,6042.0,941.15,58.7,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
326,15800,15800,Kärpänen,398,60.97519471765348,25.613631083576262,80.9,229.12105007772578,3299.0,460.59999999999997,63.7,asema- ja junakampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
327,70460,70460,Saarijärvi,297,62.91603703960471,27.703009925724807,80.9,227.5265241170431,3632.0,452.2,68.9,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
328,37130,37130,Alhoniitty,536,61.491636710110065,23.474294929873842,80.8,266.44028129529636,4662.0,758.4499999999999,59.4,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
329,13130,13130,Kauriala,109,60.99723353295806,24.422240807920794,80.7,253.33592718388962,6209.0,900.55,58.7,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
330,60120,60120,Pohja,743,62.8001359174386,22.857530746451577,80.7,236.82100884065196,2725.0,436.79999999999995,59.7,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
331,95450,95450,Kirkonmäki,851,65.81173502682725,24.17862674258353,80.7,205.05993858416105,3353.0,594.65,51.7,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
332,65230,65230,Vetokannas,905,63.12286334676957,21.612414243319822,80.6,254.22268864139582,5606.0,899.8499999999999,58.4,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
333,01420,01420,Päiväkumpu,092,60.32384406643176,25.11022899135324,80.5,244.56502808222265,3122.0,516.6,76.1,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
334,90830,90830,Haukipudas Keskus,564,65.1843426639637,25.29938623710709,80.5,241.43739434750228,8409.0,1171.8,56.8,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
335,15200,15200,Kiveriö,398,60.99260282274041,25.69071545078068,80.5,220.2029714123995,3333.0,444.5,63.2,asema- ja junakampanja,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
336,15830,15830,Metsäkangas,398,60.979451369700946,25.586018549275046,80.5,214.0891657878684,3628.0,472.15,60.2,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
337,53500,53500,Parkkarila-Harapainen-Reijola,405,61.04904312301224,28.233219801812478,80.4,255.83269037695703,4863.0,760.55,58.6,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
338,02110,02110,Otsolahti,049,60.1748158061161,24.818542988468426,80.4,245.98364270948295,2790.0,501.2,78.2,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
339,16300,16300,Orimattila Keskus,560,60.792421835951274,25.69596474491302,80.3,218.24373863887956,10256.0,1410.1499999999999,48.8,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
340,00690,00690,Torpparinmäki,091,60.261732487445904,24.95163375054763,80.0,239.58242235682332,2818.0,453.95,80.4,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
341,02720,02720,Lähderanta,049,60.23996589690708,24.74301677914344,80.0,236.3761353352414,2949.0,466.9,78.5,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
342,40630,40630,Kypärämäki,179,62.24126646363641,25.673364324441376,80.0,233.90459115493735,3566.0,492.45,70.9,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
343,28600,28600,Vähärauma,609,61.481612376545954,21.719616720971544,79.9,240.78083778124372,5482.0,921.1999999999999,58.8,päätien liittymä + digitaalinen geomainonta,suuri henkilömääräinen potentiaali; korkea autoilupaine; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
344,40500,40500,Keljo-Ristonmaa,179,62.21157356393897,25.69938197724637,79.9,233.53963743904944,3812.0,565.25,70.7,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,keskitaso,fallback_default_share
345,55100,55100,Imatra Keskus,153,61.142656441479865,28.77628650619125,79.8,215.7017292133164,8976.0,1181.9499999999998,52.1,laaja digitaalinen aluekampanja,suuri henkilömääräinen potentiaali; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
346,80200,80200,Niinivaara,167,62.59238733758019,29.784697313614654,79.7,240.87041528517483,4863.0,662.55,60.2,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,keskitaso,fallback_default_share
