area_id,postal_code,area_name,municipality_code,lat,lon,population_final,employed_residents_final,estimated_commuters_base,estimated_car_commute_share,estimated_switchers,jspi_score,jspi_score_original,jspi_score_v2,national_absolute_potential_score,national_absolute_potential_rank,underused_transit_potential_score,underused_transit_potential_rank,primary_analysis_view,potential_persons_score,underuse_score,car_pressure_score,emission_congestion_score,ad_feasibility_score,public_transport_service_score,accessibility_score,travel_time_competitiveness_score_final,nearest_transit_stop_distance_m,rail_nearest_distance_m,liipi_nearest_distance_m,recommended_campaign_type,recommendation_reason,message_angle,data_confidence_score,data_confidence_level,commuting_data_source,confidence_missing_reasons,rank
95560,95560,Aapajoki,851,66.0113779026594,24.13905795574648,164.0,76.0,26.599999999999998,0.705043915077534,5.570610901434461,23.9,25.4,23.9,35.8,1207,8.0,1063,national_absolute_potential,0.27426183793198344,0.07902692314561541,0.4846716541249664,0.15226800441081478,0.2505728607631654,0.21740332855045083,0.43514305398176434,1.0,585.3705624802368,17700.77766477603,38061.06030458023,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1253
16310,16310,Virenoja,560,60.85788248162179,25.68753570221497,611.0,266.0,93.1,0.7266493872404605,5.060526602227676,23.9,26.7,23.9,33.5,1273,3.9,1464,national_absolute_potential,0.26248926218580426,0.09096183415355341,0.5021214047470706,0.2571370971006539,0.2681723410969657,0.19459354619737962,0.3987021782137445,0.27623699900392557,1251.9311653058244,5766.1537319036715,13291.311049100916,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1254
10440,10440,Bollsta,710,60.11711073016902,23.511930039200898,329.0,132.0,46.199999999999996,0.734158583646158,4.541168419853281,23.9,27.0,23.9,31.3,1344,4.6,1376,national_absolute_potential,0.24943742517051717,0.11453594183549395,0.5246754581374249,0.21026788946333033,0.30453193655361743,0.2453878326826628,0.4414660961581409,0.4415734373172192,1400.0755080917809,2953.416139158246,37749.19022216237,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1255
35500,35500,Korkeakoski,177,61.8254796397803,24.350148900398008,847.0,317.0,110.94999999999999,0.6999523804482456,13.864691578477368,23.8,23.5,23.8,48.7,913,6.5,1157,national_absolute_potential,0.3931939473773849,0.03492965609430756,0.2299867301747598,0.12422307345269856,0.20398180516564243,0.1948669912630805,0.29785627949437826,0.8824513272705152,2101.6019418470887,2370.9454009766837,42833.53755261724,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1256
83700,83700,Polvijärvi Keskus,607,62.8583005840882,29.39546787972422,2150.0,658.0,230.29999999999998,0.6797699362553166,10.607348037009682,23.8,24.8,23.8,43.9,1018,4.3,1418,national_absolute_potential,0.35715946388254227,0.051202643600274475,0.302496285815062,0.1988114143260217,0.23338285904013667,0.18111365567975354,0.3824292751637356,0.26163990347334637,817.3111892795633,19952.111047957347,34855.49377893754,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1257
19650,19650,Joutsa Keskus,172,61.71817275406542,26.23486277754502,2983.0,958.0,335.29999999999995,0.6951580311954761,9.592743744520508,23.8,24.9,23.8,44.1,1014,3.9,1466,national_absolute_potential,0.3438340616528673,0.045119917239948876,0.3342956861930305,0.23990291249129855,0.19210674096062616,0.14226030537334436,0.2990659279077991,0.20498255438712626,1184.1099172056838,43703.11321941431,48621.16161111794,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1258
78710,78710,Akonlahti,915,62.25770398266024,28.08072665131905,628.0,219.0,76.64999999999999,0.698860798068907,5.510098522431475,23.8,26.4,23.8,34.1,1258,4.1,1442,national_absolute_potential,0.2729139562256713,0.0979150611485269,0.4674337080296121,0.22487939895676046,0.27981664091784114,0.2278708955187895,0.4655460319028059,0.3229409500723961,451.5974596276541,12407.372849336962,48802.31134557437,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1259
48900,48900,Sunila,285,60.48686978826916,26.96529879786363,1239.0,467.0,163.45,0.7337779650669817,0.0,23.8,27.1,23.8,17.2,2011,14.1,845,balanced,0.0,0.2791230777170834,0.6779110506744837,0.4082307038909949,0.4886485103301363,0.41173997302355747,0.6785885356724408,0.0,417.687640516905,2443.64525747643,44161.28482837538,asema- ja junakampanja,korkea autoilupaine; pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1260
72600,72600,Keitele Keskus,239,63.12794858992343,26.361560425313602,1684.0,568.0,198.79999999999998,0.6535736480909309,13.990001929302778,23.7,24.1,23.7,46.0,975,5.2,1301,national_absolute_potential,0.39441690844382815,0.045543349776297884,0.2195231950556282,0.13909224397764863,0.2773419838219501,0.22598062731028495,0.4803808623641337,0.3277407213318244,386.32420559781184,43118.38179384045,72478.47119665427,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1261
07590,07590,Huuvari-Tiilää,018,60.51912015885773,25.71130348651333,595.0,285.0,99.75,0.673163440826642,8.127288572856743,23.7,25.4,23.7,38.1,1150,5.5,1250,national_absolute_potential,0.3221419395635815,0.08148260776395073,0.3529794661883058,0.18465091760906732,0.31846582502173265,0.2531071923937746,0.5,0.35186431543626473,156.51357979220506,13444.497423914849,14703.938803934965,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1262
35400,35400,Länkipohja,182,61.71693683193354,24.83680472395886,781.0,265.0,92.75,0.7273049437001565,5.648531375790376,23.7,26.3,23.7,34.9,1228,3.9,1469,national_absolute_potential,0.27597930766727785,0.0880054563738879,0.4718880615401156,0.2413707896775826,0.24352881878452876,0.2010901008549269,0.4240909600145663,0.29029044451878266,1480.8593744987525,2917.174266565302,49870.59763741603,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1263
81290,81290,Ukkola,167,62.9640178569919,30.189713593303598,192.0,65.0,22.75,0.7097984877781978,2.947716198868799,23.7,26.5,23.7,25.4,1552,10.1,962,national_absolute_potential,0.20004131465733058,0.1614939409815231,0.5574269126529878,0.1616110762612335,0.3430388144226871,0.32507969642800394,0.6003132122702073,0.4351731027648853,130.29981662471843,6308.47378845637,45681.015257687235,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1264
96460,96460,Pöykkölä,698,66.47608655131849,25.777348315868277,3075.0,1573.0,550.55,0.7258595344774675,0.0,23.7,26.9,23.7,22.2,1707,10.3,954,national_absolute_potential,0.0,0.23800111263902232,0.6344303382604299,0.5059417576501812,0.6348105709164731,0.3751414430961911,0.7331982516593843,0.0,455.4764528579491,4456.93190854957,4497.756075585989,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1265
27110,27110,Irjanne,051,61.24239110813051,21.801559893808278,537.0,257.0,89.94999999999999,0.6998052134685828,6.0576237375897835,23.6,26.0,23.6,34.9,1227,4.6,1380,national_absolute_potential,0.28467833100511697,0.09018583346824288,0.4376531245089512,0.22171809399325962,0.2769807844713739,0.2236021468223632,0.4488120628714869,0.3136861132420127,710.0513336370007,8454.195841365277,26078.851077602332,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1266
61810,61810,Luomankylä,232,62.47490228760592,22.125059063477664,263.0,111.0,38.849999999999994,0.6865662038094011,5.241656563774757,23.6,25.4,23.6,31.6,1339,9.8,972,national_absolute_potential,0.26677943950791616,0.11505935355778805,0.4211340076370798,0.15726900025442136,0.3647408811444988,0.3070289276174678,0.6408435879411665,0.44055479174694734,156.13069815068982,4816.955963765075,51765.13806468499,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1267
83460,83460,Harinjärvi,426,62.692249734031414,29.56079578930934,325.0,148.0,51.8,0.6974106291186369,4.86895857442901,23.6,26.0,23.6,31.5,1341,6.6,1150,national_absolute_potential,0.2578100319661128,0.11484263421177271,0.4611038764115296,0.19313382458427997,0.3227862366213597,0.2747189033820441,0.5219192776143018,0.3735990530749472,451.083966764419,7929.759225400372,15221.355246951272,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1268
47710,47710,Jaala kk,286,61.10256079852577,26.441037276128803,953.0,352.0,123.19999999999999,0.742245674308768,3.6172335148003993,23.6,26.8,23.6,31.8,1329,2.8,1693,national_absolute_potential,0.22286362881066774,0.07677101827899581,0.5908538949412155,0.32903995621046817,0.1795961527288929,0.13677203236717397,0.2949230482764992,0.20003243873090404,1202.3385875834035,17708.204400107315,23703.17319463502,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1269
45940,45940,Oravala,286,60.990788853795934,26.60833836468452,248.0,101.0,35.349999999999994,0.7396279166343408,2.981101281799576,23.6,27.6,23.6,26.1,1534,3.9,1472,national_absolute_potential,0.20126813892279546,0.13784438275342964,0.6170823427728633,0.2212898775994373,0.3131173654159701,0.24412846800509594,0.48367175150804115,0.339945781406274,944.9051998946436,5835.331725815524,9310.315647198462,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1270
02470,02470,Upinniemi,257,60.018998801048106,24.357431064475595,228.0,123.0,43.05,0.7107262328348232,2.400531955991825,23.6,26.4,23.6,25.1,1564,9.8,970,national_absolute_potential,0.17830478675645414,0.1770422043354538,0.5648561389253358,0.22007474181129408,0.2634369735307479,0.3423441069750758,0.3311096555788022,0.3378503264165663,1043.1175154532705,11914.179452897388,11884.575930900308,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1271
38770,38770,Lohikko,214,61.839386631494,22.336689986980037,389.0,172.0,60.199999999999996,0.6911633504394188,5.773163432351029,23.5,25.8,23.5,33.5,1274,5.9,1199,national_absolute_potential,0.2786849515694877,0.10194017964275735,0.4282707355897855,0.189585121165389,0.3322158090924825,0.262522284241064,0.5392749259617257,0.3732233409293287,412.69943137998547,7612.105662157711,49468.82693686799,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1272
04820,04820,Kaukalampi,505,60.7120910299956,25.365367177903476,283.0,139.0,48.65,0.7519748800506754,3.4495993598154118,23.5,27.1,23.5,27.9,1458,4.1,1435,national_absolute_potential,0.21747606851504245,0.1113713756302512,0.5799045046127864,0.23713706678677976,0.33502140632704075,0.20772902783769234,0.44312976984112395,0.301889324639065,1662.8293028420949,2875.2143617564448,7658.865310901126,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1273
34600,34600,Ruovesi Keskus-Nenonen,702,61.971695829569306,24.017779386676196,2316.0,772.0,270.2,0.6890031975838161,9.198800165296205,23.4,24.4,23.4,42.9,1042,4.0,1447,national_absolute_potential,0.33831284209993795,0.04752885732580955,0.3193626753336244,0.21809831900985388,0.21944650763833853,0.15769473849955945,0.3259785892714848,0.2250082788083296,1065.694207205467,26044.295582316074,50340.01235776192,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1274
27820,27820,Iso-Vimma,783,61.08490270261488,22.235111103285202,646.0,258.0,90.3,0.6752629690583846,7.345509260061521,23.4,25.2,23.4,37.1,1176,4.9,1335,national_absolute_potential,0.30909683600114324,0.08301997138750362,0.3630095422110959,0.18412814235692668,0.32507466902292803,0.25065623783010577,0.5,0.35039374269806345,210.18487131495777,15761.744339877625,49564.71678306294,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1275
78480,78480,Timola,420,62.38358283580361,27.845670145781465,489.0,223.0,78.05,0.6989327758348272,6.058285124964362,23.4,25.6,23.4,34.7,1238,5.0,1322,national_absolute_potential,0.2846919825816092,0.09623338909802724,0.4154734868351696,0.20107973486201763,0.30016397886563884,0.2532222134537308,0.4731248459253388,0.341183266442374,801.3923172384367,6795.542653044242,37236.09658646827,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1276
87900,87900,Kajaani,205,64.08195927630186,27.739859935059155,450.0,193.0,67.55,0.7458801793123608,5.858470557092636,23.4,24.7,23.4,40.4,1098,4.8,1359,national_absolute_potential,0.28050833838070716,0.03378452661257257,0.4951794325784873,0.22826706798007726,0.09610398878977208,0.09096911648544728,0.17520793236789006,1.0,2001.5012861562286,7721.610059191368,15272.501922559086,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1277
61280,61280,Jokipii,301,62.51267035644937,22.656671004680337,471.0,206.0,72.1,0.7111698575468308,4.452287700287958,23.4,26.4,23.4,31.6,1338,3.9,1476,national_absolute_potential,0.24708173304885048,0.100655142204921,0.5125568601628763,0.24159331423060804,0.26219281356150326,0.21219573895569555,0.4271148101300561,0.2981633674254398,620.6948354277532,15458.223137610436,32335.226279135404,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1278
61650,61650,Kalakoski,743,62.44213214906908,23.146810273808168,306.0,126.0,44.099999999999994,0.7542203467028606,4.305089626267409,23.4,25.4,23.4,36.3,1191,4.6,1385,national_absolute_potential,0.24309461967630133,0.038346483068368194,0.590673457644005,0.23237893060737774,0.1205684718960264,0.0865599146694221,0.19522809854549364,1.0,1640.9963663998278,10609.126558403263,41734.625847546326,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1279
61160,61160,Koura,743,62.688078579448316,23.05531345911014,543.0,240.0,84.0,0.7743890956486732,4.299198880582641,23.4,25.2,23.4,39.0,1129,3.7,1504,national_absolute_potential,0.2429327652668413,0.021620713443251716,0.5799394202704075,0.28746926765526515,0.09245703613596706,0.049707981414497074,0.10052687856508417,1.0,3088.114860386706,6300.610868804902,15906.361211270541,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1280
21860,21860,Auvainen,636,60.683420194736,22.575089683663833,392.0,176.0,61.599999999999994,0.682083388242548,6.280588590938681,23.3,24.9,23.3,34.4,1245,7.5,1087,national_absolute_potential,0.289209519863456,0.09632606778511506,0.3763576136159639,0.16797814356580468,0.34238162535026256,0.28367239297125996,0.5520088035321793,0.3910069571956277,463.7359928588081,6716.647726105773,14713.884956470658,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1281
32280,32280,Metsäkorpi,430,60.929293140735176,23.256228668612998,146.0,58.0,20.299999999999997,0.7014914811702343,4.829488996785659,23.3,24.7,23.3,32.7,1300,10.1,958,national_absolute_potential,0.2568269909332259,0.09949281958481584,0.4541988173431383,0.12370263532600258,0.31940403229897213,0.2815050343532247,0.5520805118113634,0.8874268628437743,589.750723547173,5660.067477492746,41640.571558207244,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1282
54270,54270,Vainikkala,405,60.863555817404354,28.341455760340263,379.0,128.0,44.8,0.7591419585613419,2.8931063168860804,23.3,26.9,23.3,27.0,1498,4.4,1401,national_absolute_potential,0.19801198599613298,0.1457521009565573,0.589352790150513,0.2333241886600111,0.2400735919427194,0.2685776830378585,0.3890434471958651,0.31676398870106115,1873.7126017796759,921.241201034876,21855.251730221426,asema- ja junakampanja,pendelöintiosuus perustuu fallback-oletukseen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1283
85540,85540,Mönkö,535,63.95188498927892,24.78266175968095,548.0,205.0,71.75,0.6805814249943017,6.308924168619821,23.2,25.1,23.2,35.1,1223,5.5,1261,national_absolute_potential,0.28977540408010344,0.09310151863680949,0.3882363214604369,0.18269422071777006,0.31774682798636544,0.26382172063197173,0.5145568828321235,0.3641157855120325,190.3085015762112,9464.306711777854,18540.438354620357,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1284
95310,95310,Liedakkala,241,65.86754688135231,24.54552001604217,414.0,190.0,66.5,0.7050174526680562,5.568761944025181,23.2,25.6,23.2,33.3,1284,4.8,1361,national_absolute_potential,0.2742208375384018,0.09532308926123872,0.4343946566612624,0.19916453212584814,0.3134184831354262,0.2401449538756737,0.5020136994899869,0.34489245212139896,870.5328440234358,5154.166617845203,14489.93648896483,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1285
87970,87970,Jormua,205,64.31881730675188,27.920079207756793,421.0,179.0,62.65,0.7633401218031846,4.996321380590888,23.2,24.8,23.2,38.9,1134,4.4,1406,national_absolute_potential,0.2609376741520003,0.03486914862064658,0.5253823342776078,0.23590203331990214,0.12113885830590337,0.0884921230265348,0.15751370466792025,1.0,2842.0346441626725,4203.495668220535,14460.510719099073,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1286
04840,04840,Hautjärvi,505,60.72653006845033,25.48499845670515,220.0,100.0,35.0,0.7289119561996074,3.3191950122593408,23.2,26.4,23.2,26.9,1503,5.9,1198,national_absolute_potential,0.21314275655325893,0.13547702356970198,0.5520997251060938,0.197124651571604,0.3029901113390995,0.2701959302836287,0.5129609186627426,0.3673019256352743,986.1877382105906,3784.013473631582,12753.099679282359,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1287
69300,69300,Toholampi Keskus,849,63.75285381962974,24.28938747925649,1888.0,690.0,241.49999999999997,0.6730890374111161,10.806981544068027,23.1,23.8,23.1,43.9,1017,4.5,1395,national_absolute_potential,0.3596437292503416,0.04623660328764612,0.2660988973755601,0.17692030091377034,0.24010968298864963,0.1859132672878674,0.3749862006990094,0.2615424406523242,850.0607169243586,19315.590550294015,37773.32791673287,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1288
21840,21840,Karinainen,636,60.647288168784485,22.766811065864086,382.0,161.0,56.349999999999994,0.6814000193672203,6.114471071038802,23.1,24.7,23.1,34.0,1259,7.8,1070,national_absolute_potential,0.2858470608386755,0.09684238758183156,0.3733762177633836,0.161369688496068,0.35365243164955534,0.2883259806590972,0.5718090688307015,0.4017192159277389,438.35874485925723,6200.244037298216,19587.433766870294,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1289
07220,07220,Kaarenkylä,638,60.481800954342766,25.501647013207403,293.0,113.0,39.55,0.7501193617325143,3.1108365352813423,23.1,26.3,23.1,29.8,1387,3.7,1495,national_absolute_potential,0.20593987645595413,0.0936176211552585,0.6232850197042588,0.23451210850271073,0.1910901182181439,0.17748257692058772,0.2520401358069165,0.614871353596236,1558.8554417862904,8596.313852820134,12378.233364318054,kevyt alueellinen joukkoliikenneviesti,joukkoliikenteen matka-aika on kilpailukykyinen; pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1290
14810,14810,Pohjoinen,109,61.09955084967846,24.867770283067006,236.0,92.0,32.199999999999996,0.7216589307444189,2.7248002820098365,23.1,27.1,23.1,25.2,1560,3.7,1497,national_absolute_potential,0.19157369688489126,0.13865997975738342,0.6159530866226018,0.21187488576829297,0.302359924567315,0.24639515881625929,0.4940867631616388,0.34547180055441107,326.0182420887894,22165.096552557916,23261.1102595791,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1291
22610,22610,Lemland,417,60.038295729647,20.11218619177797,1606.0,786.0,275.09999999999997,0.6452517535830172,16.044362598176615,23.0,22.7,23.0,47.8,937,5.7,1225,national_absolute_potential,0.4131277258470327,0.029416823075768848,0.15,0.10287105841593679,0.2858847951985199,0.21215972244157696,0.4381513287332254,0.30255636495823635,572.1341535738085,106480.76985289365,112211.71185554545,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1292
39130,39130,Sasi,108,61.58090568239695,23.303737936532105,845.0,376.0,131.6,0.7080238447532506,5.380200560037691,23.0,25.2,23.0,35.2,1220,3.7,1501,national_absolute_potential,0.2699777280746658,0.07153875135858426,0.4428623466553216,0.25130220450031515,0.24441962598980782,0.1720100727385277,0.35083614860139734,0.24354050308367556,956.3209461538517,11915.495889022519,15067.211738854838,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1293
61860,61860,Harja,232,62.50715002301608,22.28777885137063,192.0,77.0,26.95,0.6837069257692724,4.289120163091795,23.0,24.3,23.0,28.9,1417,12.6,882,national_absolute_potential,0.24265542422906045,0.12307833613080063,0.4118319084597049,0.13022162178291713,0.39356944158139895,0.33964099138861914,0.6913722446881458,0.48033349270842984,165.53918613958152,2957.501395476233,43105.98164479234,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,1294
