area_id,postal_code,area_name,municipality_code,lat,lon,population_final,employed_residents_final,estimated_commuters_base,estimated_car_commute_share,estimated_switchers,jspi_score,jspi_score_original,jspi_score_v2,national_absolute_potential_score,national_absolute_potential_rank,underused_transit_potential_score,underused_transit_potential_rank,primary_analysis_view,potential_persons_score,underuse_score,car_pressure_score,emission_congestion_score,ad_feasibility_score,public_transport_service_score,accessibility_score,travel_time_competitiveness_score_final,nearest_transit_stop_distance_m,rail_nearest_distance_m,liipi_nearest_distance_m,recommended_campaign_type,recommendation_reason,message_angle,data_confidence_score,data_confidence_level,commuting_data_source,confidence_missing_reasons,rank,hotspot_source_view,hotspot_rank,priority,campaign_lat,campaign_lon,campaign_point_type
02600,02600,Etelä-Leppävaara,049,60.20625682108724,24.82669968072626,17336.0,8882.0,3108.7,0.7139588695439298,1730.862334149344,88.5,85.8,88.5,99.3,33,92.5,74,balanced,1.0,0.6107472243675833,0.8577981041362615,0.8577981041362615,0.9647635089203059,0.9286635505300778,0.9401360793787492,0.9332525620695464,460.7400341101487,1615.7828722907245,573.7251840321402,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,56,balanced_jspi,56,erittäin korkea,60.20625682108724,24.82669968072626,nearby_rail_station_or_station_area
02210,02210,Olari,049,60.17542353462187,24.723644505976655,12904.0,5858.0,2050.2999999999997,0.7139018671554275,1032.9541780979278,88.5,86.7,88.5,98.9,52,89.0,100,national_absolute_potential,1.0,0.6120079479209174,0.892201973670965,0.892201973670965,0.9239910257212104,0.8826181602751606,0.9042833596786923,0.8912842400365732,108.14954835598192,3697.1835145299005,1562.8880358453696,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,57,balanced_jspi,57,erittäin korkea,60.17542353462187,24.723644505976655,nearby_transit_stop_corridor
00810,00810,Herttoniemenranta,091,60.193377177892216,25.027255095429332,11682.0,5684.0,1989.3999999999999,0.7104266004607266,986.7831328417791,88.5,86.7,88.5,98.9,51,88.8,102,national_absolute_potential,1.0,0.6169592934418359,0.8871487834644837,0.8871487834644837,0.9369654703455135,0.8948742243694157,0.8863103662080751,0.8914486811048794,133.79293553323836,4933.671022172561,83.5110042391734,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,58,balanced_jspi,58,erittäin korkea,60.193377177892216,25.027255095429332,nearby_transit_stop_corridor
00790,00790,Viikki,091,60.21794674837911,25.019848456228793,10588.0,4880.0,1708.0,0.7371568921399927,800.2979775624071,88.5,87.5,88.5,96.3,88,87.1,124,national_absolute_potential,0.9740634680002975,0.626281295792401,0.9520246762797632,0.9329640870576968,0.9058035927966874,0.8341311094186615,0.8622559454052716,0.8453810438133056,624.3982821764179,2868.5889236911403,659.3072232623146,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,59,balanced_jspi,59,erittäin korkea,60.21794674837911,25.019848456228793,nearby_rail_station_or_station_area
02620,02620,Karakallio,049,60.23403539724256,24.768099885915046,8783.0,3927.0,1374.4499999999998,0.7136874647358509,778.298082769161,88.3,86.0,88.3,96.2,91,93.0,72,balanced,0.970007789610749,0.6490965211396633,0.8926895035780014,0.84353784011737,0.9324347718091263,0.9536924710002144,0.9451521184498287,0.9502763299800601,275.6763868557162,1930.23235530219,1432.7545040809052,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,60,balanced_jspi,60,erittäin korkea,60.23403539724256,24.768099885915046,nearby_rail_station_or_station_area
01370,01370,Jokiniemi,092,60.2975113644894,25.061990635951684,7229.0,3565.0,1247.75,0.7102333514667405,770.4920644528579,88.3,85.5,88.3,95.8,93,95.5,40,balanced,0.968541175183729,0.6478837874103756,0.8776754847815604,0.8156631403229474,0.9716185398094325,0.9787125331739384,0.9895583997752484,0.9830508798144624,216.95905849084133,904.1631408617997,771.9891185795179,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,61,balanced_jspi,61,erittäin korkea,60.2975113644894,25.061990635951684,nearby_rail_station_or_station_area
00800,00800,Länsi-Herttoniemi,091,60.20992307442233,25.029553427600714,8084.0,3954.0,1383.8999999999999,0.7316622692497247,677.0041789714813,88.3,87.1,88.3,94.0,109,89.6,92,balanced,0.9497230097818099,0.6478703484944612,0.9613499927254804,0.909480099972104,0.9152621432034682,0.8606838514403762,0.878953313454588,0.8679916362460609,443.4393632499941,3804.769930504583,896.4708085963844,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,62,balanced_jspi,62,erittäin korkea,60.20992307442233,25.029553427600714,nearby_transit_stop_corridor
02200,02200,Niittykumpu,049,60.174969378479,24.762613679023676,14415.0,8123.0,2843.0499999999997,0.7072601334764211,1438.569978988031,88.2,85.8,88.2,99.0,45,91.1,81,balanced,1.0,0.6014727036735522,0.8671792335130744,0.8671792335130744,0.9413131904351347,0.8941696141634661,0.9018642721322152,0.8972474773509658,210.6112211384246,4411.394785534481,468.7382985324772,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,63,balanced_jspi,63,erittäin korkea,60.174969378479,24.762613679023676,nearby_transit_stop_corridor
00540,00540,Kalasatama - Sompasaari,091,60.181468047137116,24.97687482633053,6450.0,3747.0,1311.4499999999998,0.7103718079051966,752.454316956494,87.9,85.5,87.9,95.2,96,93.0,70,balanced,0.9650946319002779,0.63513493858793,0.8894309842851292,0.8337291650108574,0.9735549104536103,0.9350802705280077,0.9606949736051227,0.9453261517588536,105.35439600273419,2163.0415175804387,643.504132361393,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,64,balanced_jspi,64,erittäin korkea,60.181468047137116,24.97687482633053,nearby_rail_station_or_station_area
00300,00300,Pikku Huopalahti,091,60.20125620213425,24.894648584937293,5459.0,2424.0,848.4,0.7197913520023955,509.6727967316904,87.9,85.8,87.9,90.5,162,95.5,38,balanced,0.9084331915702181,0.706394265637907,0.943285288902198,0.8179752589414978,0.958570143087154,0.9913058661398997,0.9587029372457065,0.9782646945822224,115.28700629957541,1510.986946781534,1540.2867156183793,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,65,balanced_jspi,65,erittäin korkea,60.20125620213425,24.894648584937293,nearby_rail_station_or_station_area
02610,02610,Kilo,049,60.218725472730235,24.76902365685254,7020.0,3110.0,1088.5,0.7119131135856842,677.064976734436,87.8,85.1,87.8,94.2,104,95.4,43,balanced,0.949736072739318,0.6551736546048084,0.8880993896028593,0.8057985495391881,0.9753161584177817,0.9785103323057578,0.9929620468971418,0.9842910181423115,167.10090717151982,704.0789099364251,550.261679669481,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,66,balanced_jspi,66,erittäin korkea,60.218725472730235,24.76902365685254,nearby_rail_station_or_station_area
00960,00960,Pohjois-Vuosaari,091,60.21900438595513,25.140852487818368,6954.0,2976.0,1041.6,0.7209662082557526,596.7821653608482,87.5,85.6,87.5,92.5,133,92.2,75,balanced,0.9313777131858204,0.6606530314183473,0.9340739173029065,0.8408799696505341,0.9504453953768219,0.9240582970623767,0.9598357463416797,0.9383692767740979,76.92523041231523,1700.0652801495353,1195.232118896851,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,67,balanced_jspi,67,erittäin korkea,60.21900438595513,25.140852487818368,nearby_rail_station_or_station_area
02330,02330,Saunalahti-Kattilalaakso,049,60.16329492235831,24.62881333453618,12340.0,5973.0,2090.5499999999997,0.7068157157543085,1092.3082747897,87.4,85.0,87.4,99.0,46,89.5,95,national_absolute_potential,1.0,0.5857881974553933,0.8540769547029949,0.8540769547029949,0.9369656394062799,0.8858877704034298,0.9289590517435233,0.9031162829394672,140.5326907373949,3252.6863792243366,730.9408876692814,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,68,balanced_jspi,68,erittäin korkea,60.16329492235831,24.62881333453618,nearby_transit_stop_corridor
02710,02710,Viherlaakso,049,60.22587659901493,24.739962656604202,6154.0,2833.0,991.55,0.7118289693213471,602.5188030071932,86.9,84.2,86.9,92.6,131,94.9,49,balanced,0.9327690896241485,0.6525501780209878,0.8882251853578996,0.7925540542641188,0.9694830524969182,0.9714331422724012,0.9801321756256148,0.9749127556136866,108.93468042979045,1315.1267597468063,161.61545411993714,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,69,balanced_jspi,69,erittäin korkea,60.22587659901493,24.739962656604202,nearby_rail_station_or_station_area
02780,02780,Kauklahti,049,60.17883079404798,24.58172589385812,14251.0,7114.0,2489.8999999999996,0.728670829091305,1223.4111189684988,86.7,84.6,86.7,98.6,59,87.4,118,national_absolute_potential,1.0,0.5639167957241595,0.8719703022546756,0.8719703022546756,0.8774413435628956,0.822902019621532,0.9066846289832113,0.8564150633662038,568.3923805004404,1525.79503662014,726.990462916049,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,70,balanced_jspi,70,erittäin korkea,60.17883079404798,24.58172589385812,nearby_rail_station_or_station_area
02660,02660,Lintuvaara,049,60.23659038527487,24.814014331262687,6457.0,3034.0,1061.8999999999999,0.7122692916967878,607.7625586662338,86.7,84.1,86.7,92.8,128,93.7,63,balanced,0.934029399906042,0.6523688559329522,0.8885075723009379,0.8026247726946635,0.9317681528584865,0.9654971036827584,0.9470714206877835,0.9581268304847685,42.203930192743194,1892.1254432554476,1877.3324539786022,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,71,balanced_jspi,71,erittäin korkea,60.23659038527487,24.814014331262687,nearby_rail_station_or_station_area
00660,00660,Länsi-Pakila,091,60.2398562564341,24.92843179471278,6974.0,3098.0,1084.3,0.7147786683146051,606.4596105654746,86.7,84.7,86.7,92.7,129,91.4,80,balanced,0.9337172594073658,0.6463773197655628,0.91,0.8251024089172876,0.9485786745149772,0.9268961225489756,0.9463942088048578,0.9346953570513286,39.79891227590399,2363.180163819448,670.219204574136,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,72,balanced_jspi,72,erittäin korkea,60.2398562564341,24.92843179471278,nearby_rail_station_or_station_area
02320,02320,Espoonlahti,049,60.14776871623004,24.637696604614877,17639.0,7356.0,2574.6,0.7092935620383252,1193.7715137350317,86.5,85.0,86.5,98.5,62,84.3,148,national_absolute_potential,1.0,0.5698793480957614,0.8714736364192434,0.8714736364192434,0.9243940818773885,0.8305454555088989,0.8807284587115066,0.850618656789942,148.80747525181906,5005.624379969159,752.7580393493004,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,73,balanced_jspi,73,erittäin korkea,60.14776871623004,24.637696604614877,nearby_transit_stop_corridor
01510,01510,Kirkonkylä-Veromäki,092,60.29295519152912,24.982353228063133,7870.0,4119.0,1441.6499999999999,0.703564297302579,789.6157137214534,86.5,83.5,86.5,96.3,89,92.6,73,balanced,0.9721082911198673,0.6143774779984904,0.8379043701474593,0.7982191582980822,0.8946401492812602,0.9616074512372184,0.9325332824574716,0.9499777837253197,109.68594839539283,1859.2724901701215,1800.5795943674175,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,74,balanced_jspi,74,erittäin korkea,60.29295519152912,24.982353228063133,nearby_rail_station_or_station_area
00440,00440,Lassila,091,60.23063219604584,24.88257806620098,4740.0,1927.0,674.4499999999999,0.7173306789754867,435.3929103399133,86.5,84.2,86.5,88.4,189,95.5,39,balanced,0.8855340196468903,0.6972146811314703,0.9296148831971484,0.7717442745033687,0.9999451152963957,1.0,0.9999621484802729,0.9999848593921091,29.922147247551074,65.35973479746805,70.92339174909755,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,75,balanced_jspi,75,erittäin korkea,60.23063219604584,24.88257806620098,nearby_rail_station_or_station_area
00950,00950,Vartioharju,091,60.221635795019715,25.107328186475083,6707.0,3188.0,1115.8,0.7167349419003557,589.3221416924944,86.4,84.5,86.4,92.2,141,90.3,87,balanced,0.9295482355936044,0.6349496647329745,0.9196065566554652,0.8380586656000232,0.9309774112327356,0.8924550965029125,0.9247044979748085,0.905354857091671,19.355474677782766,3234.261872311332,961.9358822479592,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,76,balanced_jspi,76,erittäin korkea,60.221635795019715,25.107328186475083,nearby_transit_stop_corridor
00600,00600,Koskela,091,60.21864007764416,24.96589158171561,4722.0,2007.0,702.4499999999999,0.7175407966796613,438.93594978618455,86.4,84.1,86.4,88.5,188,95.3,44,balanced,0.8867120242606041,0.6958470581750964,0.929446785120652,0.7776969717984882,0.981276862294832,0.9949219059721386,0.9827251129792092,0.9900431887749668,30.42079072094286,1051.4638899017389,917.3250542707565,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,77,balanced_jspi,77,erittäin korkea,60.21864007764416,24.96589158171561,nearby_rail_station_or_station_area
20540,20540,Nummi-Ylioppilaskylä,853,60.4598232884419,22.31297752207986,21501.0,9184.0,3214.3999999999996,0.7002466764617638,1646.998473181026,86.2,83.6,86.2,99.3,34,88.3,107,national_absolute_potential,1.0,0.5863024718155702,0.8184753047681463,0.8184753047681463,0.8785409533807504,0.9320752939594488,0.9165105544404155,0.9258493981518355,219.104811276372,1342.4714066527426,1743.8496702504817,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,78,balanced_jspi,78,erittäin korkea,60.4598232884419,22.31297752207986,nearby_rail_station_or_station_area
01280,01280,Länsimäki,092,60.24822798564873,25.09360491652672,9979.0,4384.0,1534.3999999999999,0.7095386248854059,780.0444286494974,86.2,84.1,86.2,96.2,90,88.0,111,national_absolute_potential,0.9703338861999816,0.596337565226192,0.8669337296872551,0.8345908040959061,0.9302792987504294,0.8863744157177635,0.9099499531368962,0.8958046306854166,216.13595885966026,3747.085920375256,970.9044964369699,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,79,balanced_jspi,79,erittäin korkea,60.24822798564873,25.09360491652672,nearby_transit_stop_corridor
00910,00910,Puotila,091,60.21139476346085,25.10453130491283,6135.0,2766.0,968.0999999999999,0.7208572984605988,507.5406675702185,86.1,84.6,86.1,90.2,167,90.0,90,balanced,0.9078236760854466,0.6508246943915631,0.9444880901002652,0.8391126194922611,0.9479150604104855,0.8891164142678267,0.9161967727807061,0.8999485576729784,65.15645959479862,3763.0660230217864,628.0365351699509,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,80,balanced_jspi,80,erittäin korkea,60.21139476346085,25.10453130491283,nearby_transit_stop_corridor
01520,01520,Tammisto,092,60.27671087784331,24.96425742099279,7688.0,4171.0,1459.85,0.7116939224815663,725.6785086973907,85.9,83.4,85.9,94.9,97,90.1,89,balanced,0.9598232433060896,0.5945325948581165,0.8665211371542053,0.8272336479760933,0.9149320385810338,0.8824530472188605,0.901239800405829,0.8899677484936479,334.2926241529565,3085.1050179914214,1302.3113235964227,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,81,balanced_jspi,81,erittäin korkea,60.27671087784331,24.96425742099279,nearby_transit_stop_corridor
02750,02750,Sepänkylä-Kuurinniitty,049,60.20514544227364,24.72232449748586,5940.0,2940.0,1029.0,0.7098129922445768,622.3886403008523,85.9,83.0,85.9,92.9,125,93.8,61,balanced,0.9374881576182116,0.6258692983125369,0.8642290678349218,0.7763079123366456,0.9513962374333998,0.9556717946493096,0.9886422107628112,0.9688599610947103,184.11639822794905,874.2916260523591,806.2954477926704,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,82,balanced_jspi,82,erittäin korkea,60.20514544227364,24.72232449748586,nearby_rail_station_or_station_area
00820,00820,Roihuvuori,091,60.19725143913387,25.058570095417565,7826.0,3518.0,1231.3,0.7232054444313258,554.6500763233399,85.8,84.9,85.8,91.5,151,85.7,138,balanced,0.9207301573892874,0.6270246391901838,0.9533766973549984,0.8839754836882563,0.9057321499224231,0.8325589345325586,0.8515618266276846,0.8401600913706091,170.12110144505084,5867.7871692121,1100.0497087680744,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,83,balanced_jspi,83,erittäin korkea,60.19725143913387,25.058570095417565,nearby_transit_stop_corridor
00160,00160,Katajanokka,091,60.167122328334784,24.96971269008006,5145.0,2503.0,876.05,0.7110645988477506,521.2860148823257,85.6,83.0,85.6,90.6,160,93.6,64,balanced,0.9117090387269764,0.6518419781395338,0.8841958709293873,0.7713063583347571,0.9701549243997816,0.973542340218416,0.9671914299324103,0.9710019761040137,89.51774809116709,1549.7307047147815,1260.036066293861,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,84,balanced_jspi,84,erittäin korkea,60.167122328334784,24.96971269008006,nearby_rail_station_or_station_area
02180,02180,Mankkaa,049,60.19499839640242,24.766952230390892,7742.0,3700.0,1295.0,0.7142272172113298,635.519798488373,85.4,83.4,85.4,93.4,117,88.7,105,balanced,0.9405249529708731,0.6153796752978193,0.887174369742685,0.8298080881953337,0.8617274265494587,0.8931881501418928,0.8943282346957976,0.8936441839634547,104.48650416109919,2457.7503803671843,2228.421594841955,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,85,balanced_jspi,85,erittäin korkea,60.19499839640242,24.766952230390892,nearby_rail_station_or_station_area
00770,00770,Jakomäki - Alppikylä,091,60.256532416978025,25.078217691393913,7367.0,2950.0,1032.5,0.7185421824860188,531.4631618908127,85.4,83.9,85.4,91.2,155,88.0,110,balanced,0.9145204610127953,0.6461873444863842,0.9207347939572136,0.8275691480445607,0.8929570777642175,0.9078547988931371,0.9077193164199555,0.9078006059038646,199.33413051331607,2646.6526064491813,1832.8761764787482,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,86,balanced_jspi,86,erittäin korkea,60.256532416978025,25.078217691393913,nearby_rail_station_or_station_area
